WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,LATITUDE,LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES
AGL020007267-WELL_2,11740,FE,4/2/2018,UG/L,=,25,37.16803,-121.04,UNK,,,,AGLAND,WELL_2,WELL_2
3910008-002,50,FE,5/25/1993,UG/L,<,UNK,38.1614589,-121.166848,MUNICIPAL,,126,128,DHS,3910008-002,WELL 02
3901282-003,100,FE,1/9/2019,UG/L,<,UNK,38.1614589,-121.24608,MUNICIPAL,,0,0,DHS,3901282-003,WELL #3
3901282-003,50,FE,1/9/2008,UG/L,<,UNK,38.1614589,-121.24608,MUNICIPAL,,0,0,DHS,3901282-003,WELL #3
3901282-003,50,FE,1/5/2006,UG/L,<,UNK,38.1614589,-121.24608,MUNICIPAL,,0,0,DHS,3901282-003,WELL #3
3901282-009,50,FE,8/5/2009,UG/L,<,UNK,38.1614589,-121.24608,MUNICIPAL,,,,DHS,3901282-009,WELL #4
3410011-015,112,FE,9/13/2000,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,149,DHS,3410011-015,WELL 14 - GATEWAY - RAW
3410011-015,172.6,FE,8/26/1999,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,149,DHS,3410011-015,WELL 14 - GATEWAY - RAW
3410011-015,178.9,FE,6/19/1996,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,149,DHS,3410011-015,WELL 14 - GATEWAY - RAW
3410011-015,154.1,FE,11/25/1998,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,149,DHS,3410011-015,WELL 14 - GATEWAY - RAW
3410011-015,165.8,FE,8/30/1995,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,149,DHS,3410011-015,WELL 14 - GATEWAY - RAW
3410011-015,242.1,FE,2/1/1996,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,149,DHS,3410011-015,WELL 14 - GATEWAY - RAW
3410011-015,251,FE,11/29/1995,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,149,DHS,3410011-015,WELL 14 - GATEWAY - RAW
3410011-015,259.9,FE,8/25/1993,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,149,DHS,3410011-015,WELL 14 - GATEWAY - RAW
3410011-015,338.3,FE,10/20/1999,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,149,DHS,3410011-015,WELL 14 - GATEWAY - RAW
3410011-015,340.1,FE,5/25/1994,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,149,DHS,3410011-015,WELL 14 - GATEWAY - RAW
3410011-015,433.3,FE,3/26/1997,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,149,DHS,3410011-015,WELL 14 - GATEWAY - RAW
3410011-015,487.7,FE,4/28/1994,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,149,DHS,3410011-015,WELL 14 - GATEWAY - RAW
3410011-015,872.2,FE,11/24/1993,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,149,DHS,3410011-015,WELL 14 - GATEWAY - RAW
3901217-001,50,FE,7/18/2011,UG/L,<,UNK,38.4511919,-121.206464,MUNICIPAL,,0,0,DHS,3901217-001,WELL
3410011-011,134.1,FE,2/28/1995,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,120.1,FE,3/30/1994,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,179.4,FE,7/28/1999,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,170,FE,7/21/2009,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,185.6,FE,11/25/1998,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,205.4,FE,8/16/2000,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,287.8,FE,10/27/1998,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,300,FE,2/3/2009,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,351.4,FE,8/30/1995,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,376,FE,7/30/1997,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,480.8,FE,12/20/1999,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,517.1,FE,10/29/1997,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,991.5,FE,1/27/1997,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,4395,FE,9/26/2001,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3410011-011,750,FE,2/26/2003,UG/L,,UNK,38.2483788,-121.285696,MUNICIPAL,,0,175,DHS,3410011-011,WELL 11 - CREEKSIDE - RAW
3901075-002,460,FE,1/8/2003,UG/L,,UNK,38.1614589,-121.325312,MUNICIPAL,,100,10,DHS,3901075-002,WELL #2 (STANDBY)
3400181-001,0,FE,7/3/2018,UG/L,,UNK,38.4511919,-121.206464,MUNICIPAL,,0,10,DHS,3400181-001,MAIN WELL -FRONT
3400103-001,370,FE,6/30/2016,UG/L,,UNK,38.1614589,-121.24608,MUNICIPAL,,0,0,DHS,3400103-001,MAIN WELL
3910004-029,30,FE,3/27/1992,UG/L,<,UNK,38.1324856,-121.24608,MUNICIPAL,,140,322,DHS,3910004-029,WELL NO. 11R
3400181-002,0,FE,2/11/2019,UG/L,<,UNK,38.4511919,-121.206464,MUNICIPAL,,0,10,DHS,3400181-002,WELL NUMBER 2 - BACK
3400181-002,220,FE,3/11/2013,UG/L,,UNK,38.4511919,-121.206464,MUNICIPAL,,0,10,DHS,3400181-002,WELL NUMBER 2 - BACK
5010010-048,0,FE,1/12/2011,UG/L,<,UNK,37.6689128,-120.929152,MUNICIPAL,,149,145,DHS,5010010-048,WELL 046
5010010-048,30,FE,3/2/1998,UG/L,<,UNK,37.6689128,-120.929152,MUNICIPAL,,149,145,DHS,5010010-048,WELL 046
5010010-234,0,FE,7/18/2012,UG/L,<,UNK,37.6689128,-120.929152,MUNICIPAL,,,,DHS,5010010-234,WELL 62
5010010-234,0,FE,3/20/2007,UG/L,<,UNK,37.6689128,-120.929152,MUNICIPAL,,,,DHS,5010010-234,WELL 62
2010801-001,0,FE,4/3/2012,UG/L,<,UNK,37.0894468,-120.136832,MUNICIPAL,,375,385,DHS,2010801-001,WELL 01 - RAW
2010801-001,0,FE,2/16/2000,UG/L,<,UNK,37.0894468,-120.136832,MUNICIPAL,,375,385,DHS,2010801-001,WELL 01 - RAW
2010801-001,0,FE,3/2/1999,UG/L,<,UNK,37.0894468,-120.136832,MUNICIPAL,,375,385,DHS,2010801-001,WELL 01 - RAW
2010801-001,100,FE,6/3/2008,UG/L,<,UNK,37.0894468,-120.136832,MUNICIPAL,,375,385,DHS,2010801-001,WELL 01 - RAW
2010002-025,0,FE,2/19/2015,UG/L,<,UNK,36.9445803,-120.097216,MUNICIPAL,,430,290,DHS,2010002-025,WELL 30 - RAW
2010002-025,0,FE,3/5/1998,UG/L,<,UNK,36.9445803,-120.097216,MUNICIPAL,,430,290,DHS,2010002-025,WELL 30 - RAW
2010002-025,0,FE,2/7/1995,UG/L,<,UNK,36.9445803,-120.097216,MUNICIPAL,,430,290,DHS,2010002-025,WELL 30 - RAW
5000141-004,100,FE,3/31/2006,UG/L,<,UNK,37.6978861,-121.008384,MUNICIPAL,,50,180,DHS,5000141-004,WELL #3  (COLD STORAGE)
2400071-001,0,FE,5/16/2012,UG/L,<,UNK,37.4371264,-120.572608,MUNICIPAL,,0,0,DHS,2400071-001,WELL 1-250 FT N. OF GYMNASIUM
2410001-019,110,FE,3/11/2015,UG/L,,UNK,37.3791798,-120.612224,MUNICIPAL,,485,175,DHS,2410001-019,WELL 19
2010010-001,100,FE,1/18/2007,UG/L,<,UNK,37.0025269,-120.097216,MUNICIPAL,,0,300,DHS,2010010-001,WELL 01
5010010-115,0,FE,2/8/2012,UG/L,<,UNK,37.6399395,-120.889536,MUNICIPAL,,,,DHS,5010010-115,WELL 312
5010010-115,0,FE,9/9/2004,UG/L,<,UNK,37.6399395,-120.889536,MUNICIPAL,,,,DHS,5010010-115,WELL 312
5010010-115,100,FE,2/18/2015,UG/L,<,UNK,37.6399395,-120.889536,MUNICIPAL,,,,DHS,5010010-115,WELL 312
2410009-022,0,FE,5/16/2002,UG/L,<,UNK,37.3212332,-120.45376,MUNICIPAL,,0,135,DHS,2410009-022,WELL 07C
2410009-022,100,FE,12/20/1995,UG/L,<,UNK,37.3212332,-120.45376,MUNICIPAL,,0,135,DHS,2410009-022,WELL 07C
5000433-001,100,FE,2/14/2005,UG/L,<,UNK,37.784806,-120.810304,MUNICIPAL,,323,42,DHS,5000433-001,COUNTRY CLUB ESTATES WELL NO. 01
5010021-008,69,FE,2/14/2008,UG/L,,UNK,37.5240463,-120.770688,MUNICIPAL,,185,100,DHS,5010021-008,WELL 08
5010008-007,50,FE,6/12/2008,UG/L,<,UNK,37.6109662,-120.84992,MUNICIPAL,,,,DHS,5010008-007,WELL 06 - INACTIVE
5010008-007,50,FE,3/13/2007,UG/L,<,UNK,37.6109662,-120.84992,MUNICIPAL,,,,DHS,5010008-007,WELL 06 - INACTIVE
5010008-007,50,FE,4/19/2007,UG/L,<,UNK,37.6109662,-120.84992,MUNICIPAL,,,,DHS,5010008-007,WELL 06 - INACTIVE
5010008-007,50,FE,5/10/2007,UG/L,<,UNK,37.6109662,-120.84992,MUNICIPAL,,,,DHS,5010008-007,WELL 06 - INACTIVE
5010008-007,50,FE,2/11/2010,UG/L,<,UNK,37.6109662,-120.84992,MUNICIPAL,,,,DHS,5010008-007,WELL 06 - INACTIVE
5010008-007,1190,FE,10/14/2010,UG/L,,UNK,37.6109662,-120.84992,MUNICIPAL,,,,DHS,5010008-007,WELL 06 - INACTIVE
5010008-007,2590,FE,4/17/2008,UG/L,,UNK,37.6109662,-120.84992,MUNICIPAL,,,,DHS,5010008-007,WELL 06 - INACTIVE
5010008-007,110,FE,8/8/2002,UG/L,,UNK,37.6109662,-120.84992,MUNICIPAL,,,,DHS,5010008-007,WELL 06 - INACTIVE
5010008-007,340,FE,12/21/2006,UG/L,,UNK,37.6109662,-120.84992,MUNICIPAL,,,,DHS,5010008-007,WELL 06 - INACTIVE
2410010-014,20,FE,2/8/2000,UG/L,<,UNK,37.4081531,-120.572608,MUNICIPAL,,525,125,DHS,2410010-014,WELL 15
2410010-014,50,FE,3/12/1997,UG/L,,UNK,37.4081531,-120.572608,MUNICIPAL,,525,125,DHS,2410010-014,WELL 15
2010002-019,0,FE,12/8/2005,UG/L,<,UNK,36.9735536,-120.0576,MUNICIPAL,,0,560,DHS,2010002-019,WELL 23 - RAW
2010002-019,100,FE,11/16/2017,UG/L,<,UNK,36.9735536,-120.0576,MUNICIPAL,,0,560,DHS,2010002-019,WELL 23 - RAW
2010002-019,200,FE,3/4/1986,UG/L,,UNK,36.9735536,-120.0576,MUNICIPAL,,0,560,DHS,2010002-019,WELL 23 - RAW
5000048-003,50,FE,3/18/2010,UG/L,<,UNK,37.7558327,-120.929152,MUNICIPAL,,50,10,DHS,5000048-003,WEST #02
5000141-001,296,FE,3/30/2012,UG/L,,UNK,37.6978861,-120.889536,MUNICIPAL,,50,180,DHS,5000141-001,WELL 4
5010029-002,0,FE,1/27/2009,UG/L,<,UNK,37.7558327,-121.008384,MUNICIPAL,,139,132,DHS,5010029-002,WELL 282 - DEL RIO
5010042-002,40,FE,10/20/2005,UG/L,,UNK,37.6399395,-120.731072,MUNICIPAL,,,,DHS,5010042-002,WELL NO. 02 - RAW - GRNSD - FE&MN
5010042-002,90,FE,8/16/2007,UG/L,,UNK,37.6399395,-120.731072,MUNICIPAL,,,,DHS,5010042-002,WELL NO. 02 - RAW - GRNSD - FE&MN
5010042-002,100,FE,7/13/2016,UG/L,<,UNK,37.6399395,-120.731072,MUNICIPAL,,,,DHS,5010042-002,WELL NO. 02 - RAW - GRNSD - FE&MN
5010042-002,103,FE,1/10/2018,UG/L,,UNK,37.6399395,-120.731072,MUNICIPAL,,,,DHS,5010042-002,WELL NO. 02 - RAW - GRNSD - FE&MN
5010042-002,130,FE,6/14/2007,UG/L,,UNK,37.6399395,-120.731072,MUNICIPAL,,,,DHS,5010042-002,WELL NO. 02 - RAW - GRNSD - FE&MN
5010042-002,120,FE,7/6/2010,UG/L,,UNK,37.6399395,-120.731072,MUNICIPAL,,,,DHS,5010042-002,WELL NO. 02 - RAW - GRNSD - FE&MN
5010042-002,130,FE,1/19/2006,UG/L,,UNK,37.6399395,-120.731072,MUNICIPAL,,,,DHS,5010042-002,WELL NO. 02 - RAW - GRNSD - FE&MN
5010042-002,160,FE,10/11/2011,UG/L,,UNK,37.6399395,-120.731072,MUNICIPAL,,,,DHS,5010042-002,WELL NO. 02 - RAW - GRNSD - FE&MN
5010042-002,200,FE,1/13/2015,UG/L,,UNK,37.6399395,-120.731072,MUNICIPAL,,,,DHS,5010042-002,WELL NO. 02 - RAW - GRNSD - FE&MN
5010042-002,280,FE,5/17/2007,UG/L,,UNK,37.6399395,-120.731072,MUNICIPAL,,,,DHS,5010042-002,WELL NO. 02 - RAW - GRNSD - FE&MN
5010042-002,2460,FE,11/12/2008,UG/L,,UNK,37.6399395,-120.731072,MUNICIPAL,,,,DHS,5010042-002,WELL NO. 02 - RAW - GRNSD - FE&MN
5000317-002,100,FE,2/14/2005,UG/L,<,UNK,37.784806,-120.770688,MUNICIPAL,,418,54,DHS,5000317-002,WELL#2
5010005-008,0,FE,12/15/2010,UG/L,<,UNK,37.7268594,-121.087616,MUNICIPAL,,240,120,DHS,5010005-008,WELL 298
5010005-001,20,FE,2/1/2000,UG/L,<,UNK,37.6978861,-121.087616,MUNICIPAL,,225,85,DHS,5010005-001,WELL 250 - SALIDA GAS
5000016-001,280.5,FE,2/14/2005,UG/L,,UNK,37.7558327,-120.889536,MUNICIPAL,,160,24,DHS,5000016-001,WELL#2
5010005-009,0,FE,1/27/2010,UG/L,<,UNK,37.7268594,-121.087616,MUNICIPAL,,235,120,DHS,5010005-009,WELL 299
2410001-017,0,FE,4/9/1997,UG/L,<,UNK,37.3502065,-120.612224,MUNICIPAL,,305,210,DHS,2410001-017,WELL 17
2410001-017,50,FE,2/19/2009,UG/L,<,UNK,37.3502065,-120.612224,MUNICIPAL,,305,210,DHS,2410001-017,WELL 17
2410001-017,50,FE,2/29/2012,UG/L,<,UNK,37.3502065,-120.612224,MUNICIPAL,,305,210,DHS,2410001-017,WELL 17
2410001-017,95,FE,12/7/2015,UG/L,,UNK,37.3502065,-120.612224,MUNICIPAL,,305,210,DHS,2410001-017,WELL 17
5000058-002,0,FE,6/3/2016,UG/L,<,UNK,37.7558327,-120.889536,MUNICIPAL,,80,20,DHS,5000058-002,WEST- MHP WELL
5010010-130,50,FE,11/13/1991,UG/L,<,UNK,37.6978861,-121.008384,MUNICIPAL,,0,55,DHS,5010010-130,WELL 264 - SHERWOOD FOREST
5010010-130,50,FE,11/13/1992,UG/L,<,UNK,37.6978861,-121.008384,MUNICIPAL,,0,55,DHS,5010010-130,WELL 264 - SHERWOOD FOREST
5010010-130,100,FE,4/10/2013,UG/L,<,UNK,37.6978861,-121.008384,MUNICIPAL,,0,55,DHS,5010010-130,WELL 264 - SHERWOOD FOREST
5010014-005,100,FE,7/14/2004,UG/L,<,UNK,37.784806,-120.84992,MUNICIPAL,,137,160,DHS,5010014-005,WELL 03 - ON THE HILL
2410011-005,0,FE,5/26/2015,UG/L,<,UNK,37.2343133,-120.25568,MUNICIPAL,,234,70,DHS,2410011-005,WELL 04
2410011-005,65,FE,3/9/2010,UG/L,,UNK,37.2343133,-120.25568,MUNICIPAL,,234,70,DHS,2410011-005,WELL 04
2410011-005,156.9,FE,11/27/2001,UG/L,,UNK,37.2343133,-120.25568,MUNICIPAL,,234,70,DHS,2410011-005,WELL 04
2410011-005,1917,FE,4/18/2000,UG/L,,UNK,37.2343133,-120.25568,MUNICIPAL,,234,70,DHS,2410011-005,WELL 04
5010006-001,100,FE,9/17/2014,UG/L,<,UNK,37.6399395,-120.770688,MUNICIPAL,,290,55,DHS,5010006-001,WELL NO. 242
5000517-001,50,FE,3/10/2008,UG/L,<,UNK,37.6978861,-121.008384,MUNICIPAL,,330,40,DHS,5000517-001,WELL
2000659-004,0,FE,3/3/2016,UG/L,<,UNK,36.9445803,-120.097216,MUNICIPAL,,0,0,DHS,2000659-004,SOURCE WELL 4
2410007-005,0,FE,1/24/2012,UG/L,<,UNK,37.2922599,-120.334912,MUNICIPAL,,130,50,DHS,2410007-005,WELL 04
2410007-005,100,FE,1/18/1996,UG/L,<,UNK,37.2922599,-120.334912,MUNICIPAL,,130,50,DHS,2410007-005,WELL 04
2410007-005,100,FE,12/5/1986,UG/L,<,UNK,37.2922599,-120.334912,MUNICIPAL,,130,50,DHS,2410007-005,WELL 04
2010800-002,81,FE,8/31/2010,UG/L,,UNK,37.0894468,-120.136832,MUNICIPAL,,0,375,DHS,2010800-002,WELL 402 - RAW
2010800-002,100,FE,8/12/2013,UG/L,<,UNK,37.0894468,-120.136832,MUNICIPAL,,0,375,DHS,2010800-002,WELL 402 - RAW
5010014-008,0,FE,1/18/2010,UG/L,<,UNK,37.7558327,-120.84992,MUNICIPAL,,195,250,DHS,5010014-008,WELL 05-A - SIERRA & J
5010014-008,100,FE,2/9/1987,UG/L,<,UNK,37.7558327,-120.84992,MUNICIPAL,,195,250,DHS,5010014-008,WELL 05-A - SIERRA & J
5010018-006,100,FE,12/3/1997,UG/L,<,UNK,37.7268594,-120.929152,MUNICIPAL,,195,360,DHS,5010018-006,WELL 06
5010018-005,0,FE,7/10/2007,UG/L,<,UNK,37.7268594,-120.968768,MUNICIPAL,,130,130,DHS,5010018-005,WELL 05 - INACTIVE
5010018-005,0,FE,9/20/2010,UG/L,<,UNK,37.7268594,-120.968768,MUNICIPAL,,130,130,DHS,5010018-005,WELL 05 - INACTIVE
5010018-005,100,FE,1/30/2007,UG/L,<,UNK,37.7268594,-120.968768,MUNICIPAL,,130,130,DHS,5010018-005,WELL 05 - INACTIVE
2010002-030,0,FE,2/22/2013,UG/L,<,UNK,36.9445803,-120.0576,MUNICIPAL,,265,235,DHS,2010002-030,WELL 31 - RAW
2010002-030,0,FE,3/4/2010,UG/L,<,UNK,36.9445803,-120.0576,MUNICIPAL,,265,235,DHS,2010002-030,WELL 31 - RAW
2010002-030,0,FE,12/13/2006,UG/L,<,UNK,36.9445803,-120.0576,MUNICIPAL,,265,235,DHS,2010002-030,WELL 31 - RAW
2410001-018,0,FE,3/26/2003,UG/L,<,UNK,37.3502065,-120.572608,MUNICIPAL,,380,220,DHS,2410001-018,WELL 18
2410001-018,0,FE,3/16/2006,UG/L,<,UNK,37.3502065,-120.572608,MUNICIPAL,,380,220,DHS,2410001-018,WELL 18
5000014-001,0,FE,2/4/2014,UG/L,<,UNK,37.784806,-120.810304,MUNICIPAL,,50,45,DHS,5000014-001,WELL#1
5000014-001,0,FE,3/13/2008,UG/L,<,UNK,37.784806,-120.810304,MUNICIPAL,,50,45,DHS,5000014-001,WELL#1
5010010-062,0,FE,3/1/1994,UG/L,<,UNK,37.6978861,-120.929152,MUNICIPAL,,0,190,DHS,5010010-062,WELL 052
5010010-062,0,FE,2/5/2003,UG/L,<,UNK,37.6978861,-120.929152,MUNICIPAL,,0,190,DHS,5010010-062,WELL 052
2410009-016,0,FE,2/24/2011,UG/L,<,UNK,37.3212332,-120.493376,MUNICIPAL,,0,136,DHS,2410009-016,WELL 09 - RAW
2410009-016,0,FE,6/24/2005,UG/L,<,UNK,37.3212332,-120.493376,MUNICIPAL,,0,136,DHS,2410009-016,WELL 09 - RAW
2410009-016,0,FE,5/16/2002,UG/L,<,UNK,37.3212332,-120.493376,MUNICIPAL,,0,136,DHS,2410009-016,WELL 09 - RAW
2410009-016,0.1,FE,5/2/1991,UG/L,<,UNK,37.3212332,-120.493376,MUNICIPAL,,0,136,DHS,2410009-016,WELL 09 - RAW
2410009-019,0,FE,5/8/2008,UG/L,<,UNK,37.3212332,-120.45376,MUNICIPAL,,0,56,DHS,2410009-019,WELL 11 - RAW
2410009-019,0,FE,1/9/2014,UG/L,<,UNK,37.3212332,-120.45376,MUNICIPAL,,0,56,DHS,2410009-019,WELL 11 - RAW
2410009-019,0,FE,2/24/2011,UG/L,<,UNK,37.3212332,-120.45376,MUNICIPAL,,0,56,DHS,2410009-019,WELL 11 - RAW
2410009-019,0,FE,5/9/2002,UG/L,<,UNK,37.3212332,-120.45376,MUNICIPAL,,0,56,DHS,2410009-019,WELL 11 - RAW
5010006-004,0,FE,6/17/2015,UG/L,<,UNK,37.6399395,-120.770688,MUNICIPAL,,200,92,DHS,5010006-004,WELL NO. 286
5010006-004,0,FE,6/16/2009,UG/L,<,UNK,37.6399395,-120.770688,MUNICIPAL,,200,92,DHS,5010006-004,WELL NO. 286
5010006-004,0,FE,12/19/2006,UG/L,<,UNK,37.6399395,-120.770688,MUNICIPAL,,200,92,DHS,5010006-004,WELL NO. 286
5010006-004,100,FE,9/11/1987,UG/L,<,UNK,37.6399395,-120.770688,MUNICIPAL,,200,92,DHS,5010006-004,WELL NO. 286
2410009-003,0,FE,5/29/2002,UG/L,<,UNK,37.3212332,-120.493376,MUNICIPAL,,0,33,DHS,2410009-003,WELL 01C - RAW
2410009-048,0,FE,3/18/2010,UG/L,<,UNK,37.3212332,-120.493376,MUNICIPAL,,256,148,DHS,2410009-048,WELL 15 - RAW
5000433-006,0,FE,2/15/2017,UG/L,<,UNK,37.784806,-120.770688,MUNICIPAL,,,,DHS,5000433-006,COUNTRY OAK MANOR WELL NO. 01
5010006-006,50,FE,12/8/1994,UG/L,<,UNK,37.6399395,-120.770688,MUNICIPAL,,224,80,DHS,5010006-006,WELL NO. 303
5010029-004,0,FE,5/2/2018,UG/L,<,UNK,37.7558327,-121.008384,MUNICIPAL,,360,109,DHS,5010029-004,WELL 289 - KRISTINA
5010029-004,0,FE,3/6/2003,UG/L,<,UNK,37.7558327,-121.008384,MUNICIPAL,,360,109,DHS,5010029-004,WELL 289 - KRISTINA
5000092-001,0,FE,2/11/2008,UG/L,<,UNK,37.784806,-120.810304,MUNICIPAL,,102,110,DHS,5000092-001,WELL 01
5010010-129,0,FE,7/13/2005,UG/L,<,UNK,37.6978861,-120.968768,MUNICIPAL,,0,45,DHS,5010010-129,WELL 259 - COFFEE VILLAGE 01
5010010-129,100,FE,2/11/2015,UG/L,<,UNK,37.6978861,-120.968768,MUNICIPAL,,0,45,DHS,5010010-129,WELL 259 - COFFEE VILLAGE 01
2010009-003,0,FE,3/5/2019,UG/L,<,UNK,36.8866337,-119.780288,MUNICIPAL,,240,286,DHS,2010009-003,WELL 02 - NEW HIGHWAY 41 - RAW
5010010-049,0,FE,5/19/2010,UG/L,<,UNK,37.6399395,-120.929152,MUNICIPAL,,0,110,DHS,5010010-049,WELL 047
5010010-049,100,FE,6/3/1988,UG/L,<,UNK,37.6399395,-120.929152,MUNICIPAL,,0,110,DHS,5010010-049,WELL 047
2410007-006,100,FE,1/20/1994,UG/L,<,UNK,37.2922599,-120.334912,MUNICIPAL,,0,70,DHS,2410007-006,WELL 05
2410007-006,220,FE,1/26/2016,UG/L,,UNK,37.2922599,-120.334912,MUNICIPAL,,0,70,DHS,2410007-006,WELL 05
2010800-001,0.065,FE,8/24/2004,UG/L,,UNK,37.0894468,-120.136832,MUNICIPAL,,0,290,DHS,2010800-001,WELL 401 - RAW (VSP)
2410009-042,0,FE,1/9/2014,UG/L,<,UNK,37.3502065,-120.45376,MUNICIPAL,,264,64,DHS,2410009-042,WELL 16 - RAW
2400219-001,100,FE,2/18/2009,UG/L,<,UNK,37.2922599,-120.45376,MUNICIPAL,,,,DHS,2400219-001,WELL 1
2410700-010,100,FE,9/11/2007,UG/L,<,UNK,37.3791798,-120.572608,MUNICIPAL,,261,469,DHS,2410700-010,WELL 10
2410700-010,100,FE,10/28/1986,UG/L,<,UNK,37.3791798,-120.572608,MUNICIPAL,,261,469,DHS,2410700-010,WELL 10
2000794-001,100,FE,2/14/2007,UG/L,<,UNK,36.8866337,-119.819904,MUNICIPAL,,0,0,DHS,2000794-001,SOURCE MAIN WELL
5000433-007,100,FE,2/14/2005,UG/L,<,UNK,37.784806,-120.770688,MUNICIPAL,,,,DHS,5000433-007,OLIVE RANCH ESTATES WELL NO. 01
2000608-001,0,FE,9/17/2014,UG/L,<,UNK,36.9445803,-120.097216,MUNICIPAL,,0,0,DHS,2000608-001,SOURCE WELL 1
2010006-001,100,FE,3/14/1990,UG/L,<,UNK,36.9445803,-120.017984,MUNICIPAL,,0,15,DHS,2010006-001,WELL 01
2410001-016,0,FE,5/31/1994,UG/L,<,UNK,37.3502065,-120.572608,MUNICIPAL,,330,270,DHS,2410001-016,WELL 16
2410001-016,65,FE,12/7/2015,UG/L,,UNK,37.3502065,-120.572608,MUNICIPAL,,330,270,DHS,2410001-016,WELL 16
2410001-016,67,FE,2/29/2012,UG/L,,UNK,37.3502065,-120.572608,MUNICIPAL,,330,270,DHS,2410001-016,WELL 16
5010021-010,29.2,FE,8/20/2015,UG/L,,UNK,37.5240463,-120.810304,MUNICIPAL,,,,DHS,5010021-010,WELL PW-10
2000760-002,0,FE,1/16/2014,UG/L,<,UNK,37.0025269,-120.216064,MUNICIPAL,,0,0,DHS,2000760-002,SOURCE 2000 WELL
5000055-003,100,FE,12/16/2002,UG/L,<,UNK,37.6978861,-120.929152,MUNICIPAL,,104,10,DHS,5000055-003,EAST FIELD
2410007-014,0,FE,6/9/2015,UG/L,<,UNK,37.2922599,-120.334912,MUNICIPAL,,240,60,DHS,2410007-014,WELL 07
2010800-003,0,FE,8/21/2007,UG/L,<,UNK,37.0894468,-120.136832,MUNICIPAL,,0,280,DHS,2010800-003,WELL 403 - RAW
2410009-049,100,FE,9/1/2016,UG/L,<,UNK,37.3212332,-120.45376,MUNICIPAL,,,,DHS,2410009-049,WELL 18 - RAW
2010002-021,100,FE,6/30/1988,UG/L,<,UNK,36.9735536,-120.097216,MUNICIPAL,,0,230,DHS,2010002-021,WELL 25 - RAW
2010002-013,0,FE,5/26/2011,UG/L,<,UNK,36.9445803,-120.0576,MUNICIPAL,,0,360,DHS,2010002-013,WELL 17 - RAW
2010002-013,0,FE,11/16/1993,UG/L,<,UNK,36.9445803,-120.0576,MUNICIPAL,,0,360,DHS,2010002-013,WELL 17 - RAW
